question,answer,source_file
"Câu 7: Gọi p, V và T lần lượt là áp suất, thể tích và nhiệt độ tuyệt đối của một khối khí lí tưởng xác định. Công thức nào sau đây mô tả đúng định luật Boyle?","['A. hằng số.', 'B. hằng số.', 'C. hằng số.', 'D. hằng số.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 8: Một căn phòng mở cửa, không khí trong phòng vào sáng sớm có nhiệt độ . Đến giữa trưa, không khí trong phòng có nhiệt độ . Coi không khí trong phòng là khí lí tưởng, áp suất khí quyển thay đổi không đáng kể, trời gần như lặng gió. So với khối lượng không khí trong phòng vào sáng sớm, tính đến giữa trưa, phần trăm khối lượng không khí đã thoát ra ngoài phòng là","['A. 1,65%.', 'B. 20%.', 'C. 98,35%.', 'D. 80%.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 9: Trong sóng điện từ, dao động của điện trường và của từ trường tại một điểm luôn","['A. ngược pha nhau.', 'B. lệch pha nhau .', 'C. lệch pha nhau .', 'D. đồng pha nhau.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 10: Dynamo gắn trên xe đạp là một ứng dụng của,"['A. hiện tượng cảm ứng điện từ.', 'B. hiện tượng tích điện.', 'C. hiện tượng quang điện.', 'D. hiện tượng nhiễm điện do cọ xát.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 11: Dòng điện chạy qua bóng đèn là dòng điện gì, độ sáng của bóng đèn thay đổi như thế nào khi xe đạp tăng tốc độ?","['A. Dòng điện xoay chiều, độ sáng tăng.', 'B. Dòng điện một chiều, độ sáng giảm.', 'C. Dòng điện xoay chiều, độ sáng giảm.', 'D. Dòng điện một chiều, độ sáng tăng.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 13: Lực từ không phải là lực tương tác,"['A. giữa hai dòng điện.', 'B. giữa hai điện tích đứng yên.', 'C. giữa hai nam châm.', 'D. giữa một nam châm và một dòng điện.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 14: Chụp cộng hưởng từ hay còn gọi là chụp MRI (Magnetic Resonance Imaging) như hình bên là phương pháp sử dụng ………, sóng vô tuyến và máy tính để phác họa hình ảnh chi tiết bên trong cơ thể con người. Cụm từ thích hợp điền vào dấu ……… ở trên là","['A. từ trường mạnh.', 'B. điện trường mạnh.', 'C. tia Röntgen (tia X).', 'D. tia gamma (tia .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 15: Hạt nhân côban có bao nhiêu neutron?,"['A. 33.', 'B. 27.', 'C. 60.', 'D. 23.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 16: Hạt nhân càng bền vững nếu nó có,"['A. khối lượng càng lớn.', 'B. độ hụt khối càng lớn.', 'C. năng lượng liên kết càng lớn.', 'D. năng lượng liên kết riêng càng lớn.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 17: Cho các tia phóng xạ , , , đi vào một điện trường đều theo phương vuông góc với các đường sức. Tia không bị lệch hướng trong điện trường là","['A. Tia .', 'B. Tia .', 'C. Tia .', 'D. Tia .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 18: Một khung dây dẫn hình vuông cạnh được đặt cố định trong một từ trường đều sao cho các đường sức từ vuông góc với mặt phẳng chứa khung dây. Cho độ lớn cảm ứng từ của từ trường tăng đều theo thời gian từ đến trong thời gian thì độ lớn suất điện động cảm ứng xuất hiện trong khung dây trong thời gian này là,"['A. .', 'B. .', 'C. .', 'D. .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 1: Một học sinh làm thí nghiệm khảo sát áp suất của một lượng khí xác định theo nhiệt độ tuyệt đối của nó ở một thể tích không đổi là , thu được kết quả như ở bảng sau đây.","['A. a) Với sai số dưới 10%, nhiệt độ tuyệt đối của lượng khí tăng bao nhiêu lần thì áp suất của nó tăng bấy nhiêu lần.', 'B. b) Lượng khí đã dùng trong thí nghiệm là .', 'C. c) Đồ thị biểu diễn mối liên hệ giữa và có dạng như hình vẽ.', 'D. d) Lấy tỉ số giữa (tính theo đơn vị kPa) và (tính theo đơn vị K) với hai chữ số có nghĩa, khi nhiệt độ tuyệt đối của lượng khí là thì áp suất của nó bằng .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 2: Hình bên mô tả một chiếc ô tô 4 bánh đang vượt qua một sa mạc. Chuyến đi bắt đầu vào sáng sớm khi nhiệt độ khí ngoài trời là . Thể tích và áp suất của khí chứa trong mỗi lốp xe là và với . Coi khí trong lốp xe là khí lí tưởng và có nhiệt độ như khí ngoài trời. Bỏ qua sự dãn nở vì nhiệt của các lốp xe.,"['A. a) Các phân tử khí trong lốp xe chuyển động nhiệt va chạm với thành bên trong của lốp nên khí gây ra áp suất lên thành lốp.', 'B. b) Tổng số mol khí có trong 4 lốp của 4 bánh xe là .', 'C. c) Đến giữa trưa, nhiệt độ tăng lên đến thì áp suất khí trong các lốp xe bằng .', 'D. d) Độ tăng động năng tịnh tiến trung bình của phân tử khí trong lốp xe do sự gia tăng nhiệt độ này là .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 3: Nguyên tử hydrogen có cấu tạo gồm hạt nhân là một proton có điện tích là , lớp vỏ là một electron có điện tích là . Coi electron trong nguyên tử hydrogen chuyển động tròn đều xung quanh hạt nhân với bán kính quỹ đạo là và vận tốc là như hình vẽ. Khối lượng của electron là","['A. a) Lực điện mà hạt nhân của nguyên tử hydrogen tác dụng lên electron là lực hút và có độ lớn .', 'B. b) Tốc độ chuyển động của electron là .', 'C. c) Sự chuyển động của electron quanh hạt nhân tạo nên một dòng điện tròn có cường độ', 'D. d) Cảm ứng từ do dòng điện tròn nói trên gây ra tại hạt nhân của nguyên tử hydrogen có chiều như hình vẽ và có độ lớn .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 4: Strontium là một trong số các bụi phóng xạ nguy hiểm từ các vụ nổ hạt nhân. Chu kì bán rã của là . Strontium khi bị bò ăn phải, sẽ tập trung trong sữa của bò và sẽ được lưu lại trong xương của những người uống sữa bò đó. Strontium khi nằm trong xương sẽ phát ra các tia phóng xạ có năng lượng lớn, phá hủy tủy xương và do đó làm suy yếu sự sản xuất tế bào hồng cầu. Strontium có khối lượng mol là . Lấy một năm có 365 ngày. Số Avogadro là .","['A. a) Hằng số phóng xạ của là .', 'B. b) Khi một hạt nhân phóng xạ , sản phẩm phân rã là một hạt nhân có 37 proton và 53 neutron.', 'C. c) Khối lượng tích tụ trong xương sẽ giảm bớt 20% so với ban đầu sau thời gian .', 'D. d) Độ phóng xạ của lượng có khối lượng có giá trị xấp xỉ .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 6: Độ phóng xạ của mẫu xenon khi bệnh nhân sử dụng là . Tìm (làm tròn kết quả đến chữ số hàng phần trăm).,['A. ---------- HẾT ----------'],10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 1: Quá trình một chất chuyển từ thể rắn sang thể lỏng được gọi là quá trình,"['A. nóng chảy.', 'B. hóa hơi.', 'C. đông đặc.', 'D. ngưng tụ.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 3: Một vật được làm nóng sao cho thể tích của vật không thay đổi thì nội năng của vật,"['A. giảm.', 'B. tăng.', 'C. giảm rồi tăng.', 'D. không thay đổi.', 'E. Thể tích vật không thay đổi nên vật không sinh công, cũng không nhận công, tức là .', 'F. Vật được làm nóng nên nó nhận nhiệt lượng, tức là .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Theo định luật I nhiệt động lực học, độ biến thiên nội năng của vật là","['A. Do đó, nội năng của vật tăng.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 4: Nhiệt độ của nước tăng một lượng bao nhiêu kelvin (K) khi đi qua máy làm nóng nước?,"['A. 309,7 K.', 'B. 16,5 K.', 'C. 36,7 K.', 'D. 289,5 K.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 5: Công suất tiêu thụ điện của máy làm nóng nước là,"['A. 2,7 kW.', 'B. 2,8 kW.', 'C. 3,0 kW.', 'D. 2,9 kW.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 6: Một khối khí lí tưởng xác định có thể tích bằng . Nếu giữ áp suất của khối khí đó không đổi và làm cho thể tích của khối khí tăng lên bằng thì nhiệt độ tuyệt đối của khối khí,"['A. giảm 2 lần.', 'B. tăng 2 lần.', 'C. tăng 4 lần.', 'D. giảm 4 lần.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 7: Gọi p, V và T lần lượt là áp suất, thể tích và nhiệt độ tuyệt đối của một khối khí lí tưởng xác định. Công thức nào sau đây mô tả đúng định luật Boyle?","['A. hằng số.', 'B. hằng số.', 'C. hằng số.', 'D. hằng số.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 8 Một căn phòng mở cửa, không khí trong phòng vào sáng sớm có nhiệt độ . Đến giữa trưa, không khí trong phòng có nhiệt độ . Coi không khí trong phòng là khí lí tưởng, áp suất khí quyển thay đổi không đáng kể, trời gần như lặng gió. So với khối lượng không khí trong phòng vào sáng sớm, tính đến giữa trưa, phần trăm khối lượng không khí đã thoát ra ngoài phòng là","['A. 1,65%.', 'B. 20%.', 'C. 98,35%.', 'D. 80%.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Dùng phương trình Clapeyron cho lượng không khí có trong phòng vào sáng sớm, vào giữa trưa với chú ý áp suất và thể tích của hai lượng khí này như nhau, còn khối lượng là và , nhiệt độ tuyệt đối là và đều khác nhau, khối lượng mol không khí là , ta có",['A. trong đó là hằng số khí.'],10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Từ hai phương trình này ta suy ra,['A. hay là'],10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 9: Trong sóng điện từ, dao động của điện trường và của từ trường tại một điểm luôn","['A. ngược pha nhau.', 'B. lệch pha nhau .', 'C. lệch pha nhau .', 'D. đồng pha nhau.', 'E. Trong sóng điện từ, dao động của điện trường và của từ trường tại một điểm luôn đồng pha nhau.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 10: Dynamo gắn trên xe đạp là một ứng dụng của,"['A. hiện tượng cảm ứng điện từ.', 'B. hiện tượng tích điện.', 'C. hiện tượng quang điện.', 'D. hiện tượng nhiễm điện do cọ xát.', 'E. Nam châm quay làm cho từ thông gửi qua cuộn dây thay đổi nên trong cuộn dây xuất hiện suất điện động cảm ứng. Bóng đèn mắc nối tiếp với cuộn dây thành mạch kín nên trong mạch có dòng điện cảm ứng làm cho bóng đèn sáng lên. Đây là hiện tượng cảm ứng điện từ.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 11: Dòng điện chạy qua bóng đèn là dòng điện gì, độ sáng của bóng đèn thay đổi như thế nào khi xe đạp tăng tốc độ?","['A. Dòng điện xoay chiều, độ sáng tăng.', 'B. Dòng điện một chiều, độ sáng giảm.', 'C. Dòng điện xoay chiều, độ sáng giảm.', 'D. Dòng điện một chiều, độ sáng tăng.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 12: Hình vẽ nào sau đây mô tả đúng về lực từ tác dụng lên một đoạn dây dẫn thẳng mang dòng điện cường độ đặt trong một từ trường đều ?,['A. Sử dụng quy tắc bàn tay trái về tìm chiều của lực từ tác dụng lên đoạn dòng điện đặt trong từ trường ta thấy chỉ có phương án B đúng.'],10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 13: Lực từ không phải là lực tương tác,"['A. giữa hai dòng điện.', 'B. giữa hai điện tích đứng yên.', 'C. giữa hai nam châm.', 'D. giữa một nam châm và một dòng điện.', 'E. Lực từ lực tương tác giữa nam châm với nam châm, giữa dòng điện với dòng điện, giữa nam châm với dòng điện.', 'F. Lực tương tác giữa hai điện tích đứng yên là lực điện.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 14: Chụp cộng hưởng từ hay còn gọi là chụp MRI (Magnetic Resonance Imaging) như hình bên là phương pháp sử dụng ………, sóng vô tuyến và máy tính để phác họa hình ảnh chi tiết bên trong cơ thể con người. Cụm từ thích hợp điền vào dấu ……… ở trên là","['A. từ trường mạnh.', 'B. điện trường mạnh.', 'C. tia Röntgen (tia X).', 'D. tia gamma (tia .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 15: Hạt nhân côban có bao nhiêu neutron?,"['A. 33.', 'B. 27.', 'C. 60.', 'D. 23.', 'E. Hạt nhân có 60 nucleon, gồm 27 proton và neutron.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 16: Hạt nhân càng bền vững nếu nó có,"['A. khối lượng càng lớn.', 'B. độ hụt khối càng lớn.', 'C. năng lượng liên kết càng lớn.', 'D. năng lượng liên kết riêng càng lớn.', 'E. Hạt nhân càng bền vững nếu nó có năng lượng liên kết riêng càng lớn.']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Câu 17: Cho các tia phóng xạ , , , đi vào một điện trường đều theo phương vuông góc với các đường sức. Tia không bị lệch hướng trong điện trường là","['A. Tia .', 'B. Tia .', 'C. Tia .', 'D. Tia .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Câu 18: Một khung dây dẫn hình vuông cạnh được đặt cố định trong một từ trường đều sao cho các đường sức từ vuông góc với mặt phẳng chứa khung dây. Cho độ lớn cảm ứng từ của từ trường tăng đều theo thời gian từ đến trong thời gian thì độ lớn suất điện động cảm ứng xuất hiện trong khung dây trong thời gian này là,"['A. .', 'B. .', 'C. .', 'D. .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Với sai số dưới 10%, nhiệt độ tuyệt đối của lượng khí tăng bao nhiêu lần thì áp suất của nó tăng bấy nhiêu lần.",['A. Lượng khí đã dùng trong thí nghiệm là .'],10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Lấy tỉ số giữa (tính theo đơn vị kPa) và (tính theo đơn vị K) với hai chữ số có nghĩa, khi nhiệt độ tuyệt đối của lượng khí là thì áp suất của nó bằng . (VL2.4)",['A. a) Ta tính được tỉ số cho từng lần đo như bảng sau đây :'],10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
"Ta thấy : với sai số dưới 10% thì trong 7 lần đo, chỉ có lần đo 8 mới có","['A. . Do đó ta có thể nói tăng bao nhiêu lần thì tăng bấy nhiêu lần, tức là tỉ lệ thuận với .', 'B. b) Giá trị trung bình của tỉ số trong tất cả các lần đo với hai chữ số có nghĩa là . Dùng phương trình Clapeyron ta tính được số mol của lượng khí này là :', 'C. c) Đồ thị biểu diễn mối liên hệ giữa và có dạng như hình trên là chính xác .', 'D. d) Lấy tỉ số giữa (tính theo đơn vị kPa) và (tính theo đơn vị K) với hai chữ số có nghĩa thì tỉ số này là . Do đó khi lượng khí có nhiệt độ tuyệt đối là thì áp suất của nó là:']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
Tổng số mol khí có trong 4 lốp của 4 bánh xe là .,"['A. Đến giữa trưa, nhiệt độ tăng lên đến thì áp suất khí trong các lốp xe bằng .']",10_TruongThptDtntN_TrangLong_ThptVietDuc-HuychungNguyen.docx
